%: table_doi: 10.17182/hepdata.68361.v1/t5
%: name: Table 5
%: description: QpPb CL1.

%: data_file: Table5.yaml
%: keyword reactions: P PB --> CHARGED X
%: keyword observables: DN/DPT
%: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence
%: $p_{T}$ (GeV/c),,,$Q_{pPb}$
%'$p_{T}$ (GeV/c)','$p_{T}$ (GeV/c) LOW','$p_{T}$ (GeV/c) HIGH','(0-5%)','stat +','stat -','sys +','sys -','sys,Common syst. unc. on TpA +','sys,Common syst. unc. on TpA -','sys,Common syst. unc. on Normalization +','sys,Common syst. unc. on Normalization -'
1.65,1.6,1.7,0.8825,0.0011,-0.0011,0.0747,-0.0747,0.034,-0.034,0.036,-0.036
1.75,1.7,1.8,0.9075,0.0012,-0.0012,0.0763,-0.0763,0.034,-0.034,0.036,-0.036
1.85,1.8,1.9,0.9269,0.0014,-0.0014,0.077,-0.077,0.034,-0.034,0.036,-0.036
1.95,1.9,2.0,0.9505,0.0015,-0.0015,0.0783,-0.0783,0.034,-0.034,0.036,-0.036
2.1,2.0,2.2,0.9692,0.0013,-0.0013,0.0797,-0.0797,0.034,-0.034,0.036,-0.036
2.3,2.2,2.4,0.9947,0.0015,-0.0015,0.082,-0.082,0.034,-0.034,0.036,-0.036
2.5,2.4,2.6,1.0235,0.0019,-0.0019,0.0841,-0.0841,0.034,-0.034,0.036,-0.036
2.7,2.6,2.8,1.0374,0.0021,-0.0021,0.085,-0.085,0.034,-0.034,0.036,-0.036
2.9,2.8,3.0,1.049,0.0029,-0.0029,0.0859,-0.0859,0.034,-0.034,0.036,-0.036
3.1,3.0,3.2,1.0551,0.0027,-0.0027,0.0865,-0.0865,0.034,-0.034,0.036,-0.036
3.3,3.2,3.4,1.0598,0.0031,-0.0031,0.0868,-0.0868,0.034,-0.034,0.036,-0.036
3.5,3.4,3.6,1.0524,0.0034,-0.0034,0.0861,-0.0861,0.034,-0.034,0.036,-0.036
3.7,3.6,3.8,1.058,0.0038,-0.0038,0.0865,-0.0865,0.034,-0.034,0.036,-0.036
3.9,3.8,4.0,1.0633,0.0043,-0.0043,0.087,-0.087,0.034,-0.034,0.036,-0.036
4.25,4.0,4.5,1.0747,0.0038,-0.0038,0.0879,-0.0879,0.034,-0.034,0.036,-0.036
4.75,4.5,5.0,1.0578,0.0045,-0.0045,0.0864,-0.0864,0.034,-0.034,0.036,-0.036
5.25,5.0,5.5,1.06,0.0053,-0.0053,0.0918,-0.0918,0.034,-0.034,0.036,-0.036
5.75,5.5,6.0,1.0514,0.0066,-0.0066,0.0901,-0.0901,0.034,-0.034,0.036,-0.036
6.25,6.0,6.5,1.049,0.0081,-0.0081,0.0891,-0.0891,0.034,-0.034,0.036,-0.036
6.75,6.5,7.0,1.035,0.0096,-0.0096,0.0872,-0.0872,0.034,-0.034,0.036,-0.036
7.5,7.0,8.0,1.0172,0.0087,-0.0087,0.0854,-0.0854,0.034,-0.034,0.036,-0.036
8.5,8.0,9.0,1.0101,0.0119,-0.0119,0.0849,-0.0849,0.034,-0.034,0.036,-0.036
9.5,9.0,10.0,0.9845,0.0154,-0.0154,0.0826,-0.0826,0.034,-0.034,0.036,-0.036
10.5,10.0,11.0,0.9777,0.0177,-0.0177,0.0823,-0.0823,0.034,-0.034,0.036,-0.036
11.5,11.0,12.0,0.9965,0.0219,-0.0219,0.0842,-0.0842,0.034,-0.034,0.036,-0.036
12.5,12.0,13.0,0.9801,0.0266,-0.0266,0.081,-0.081,0.034,-0.034,0.036,-0.036
13.5,13.0,14.0,0.9356,0.0309,-0.0309,0.078,-0.078,0.034,-0.034,0.036,-0.036
14.5,14.0,15.0,0.9852,0.0384,-0.0384,0.0838,-0.0838,0.034,-0.034,0.036,-0.036
15.5,15.0,16.0,0.9819,0.0449,-0.0449,0.083,-0.083,0.034,-0.034,0.036,-0.036
17.0,16.0,18.0,0.9867,0.0401,-0.0401,0.0848,-0.0848,0.034,-0.034,0.036,-0.036
19.0,18.0,20.0,0.9514,0.0529,-0.0529,0.0848,-0.0848,0.034,-0.034,0.036,-0.036
21.0,20.0,22.0,0.9056,0.0631,-0.0631,0.0809,-0.0809,0.034,-0.034,0.036,-0.036
23.0,22.0,24.0,0.9322,0.0768,-0.0768,0.0844,-0.0844,0.034,-0.034,0.036,-0.036
26.0,24.0,28.0,0.9579,0.1469,-0.1469,0.1224,-0.1224,0.034,-0.034,0.036,-0.036
30.0,28.0,32.0,0.7238,0.1836,-0.1836,0.0997,-0.0997,0.034,-0.034,0.036,-0.036

%: $p_{T}$ (GeV/c),,,$Q_{pPb}$
'$p_{T}$ (GeV/c)','$p_{T}$ (GeV/c) LOW','$p_{T}$ (GeV/c) HIGH','(40-60%)','stat +','stat -','sys +','sys -','sys,Common syst. unc. on TpA +','sys,Common syst. unc. on TpA -','sys,Common syst. unc. on Normalization +','sys,Common syst. unc. on Normalization -'
0.175,0.15,0.2,0.5489,0.0004,-0.0004,0.0525,-0.0525,0.034,-0.034,0.036,-0.036
0.225,0.2,0.25,0.5402,0.0003,-0.0003,0.043,-0.043,0.034,-0.034,0.036,-0.036
0.275,0.25,0.3,0.5383,0.0003,-0.0003,0.043,-0.043,0.034,-0.034,0.036,-0.036
0.32499999999999996,0.3,0.35,0.5398,0.0003,-0.0003,0.0453,-0.0453,0.034,-0.034,0.036,-0.036
0.375,0.35,0.4,0.5439,0.0003,-0.0003,0.0475,-0.0475,0.034,-0.034,0.036,-0.036
0.42500000000000004,0.4,0.45,0.5511,0.0003,-0.0003,0.0502,-0.0502,0.034,-0.034,0.036,-0.036
0.475,0.45,0.5,0.5612,0.0003,-0.0003,0.0508,-0.0508,0.034,-0.034,0.036,-0.036
0.525,0.5,0.55,0.5742,0.0003,-0.0003,0.0509,-0.0509,0.034,-0.034,0.036,-0.036
0.575,0.55,0.6,0.5867,0.0003,-0.0003,0.0509,-0.0509,0.034,-0.034,0.036,-0.036
0.625,0.6,0.65,0.5994,0.0004,-0.0004,0.0504,-0.0504,0.034,-0.034,0.036,-0.036
0.675,0.65,0.7,0.6132,0.0004,-0.0004,0.0514,-0.0514,0.034,-0.034,0.036,-0.036
0.725,0.7,0.75,0.6269,0.0004,-0.0004,0.0524,-0.0524,0.034,-0.034,0.036,-0.036
0.775,0.75,0.8,0.6395,0.0005,-0.0005,0.0533,-0.0533,0.034,-0.034,0.036,-0.036
0.825,0.8,0.85,0.6519,0.0005,-0.0005,0.0541,-0.0541,0.034,-0.034,0.036,-0.036
0.875,0.85,0.9,0.6622,0.0006,-0.0006,0.0547,-0.0547,0.034,-0.034,0.036,-0.036
0.925,0.9,0.95,0.6707,0.0006,-0.0006,0.0552,-0.0552,0.034,-0.034,0.036,-0.036
0.975,0.95,1.0,0.6792,0.0007,-0.0007,0.0557,-0.0557,0.034,-0.034,0.036,-0.036
1.05,1.0,1.1,0.6969,0.0005,-0.0005,0.0572,-0.0572,0.034,-0.034,0.036,-0.036
1.15,1.1,1.2,0.7164,0.0005,-0.0005,0.0593,-0.0593,0.034,-0.034,0.036,-0.036
1.25,1.2,1.3,0.7334,0.0006,-0.0006,0.0637,-0.0637,0.034,-0.034,0.036,-0.036
1.35,1.3,1.4,0.7507,0.0007,-0.0007,0.065,-0.065,0.034,-0.034,0.036,-0.036
1.45,1.4,1.5,0.7651,0.0008,-0.0008,0.063,-0.063,0.034,-0.034,0.036,-0.036
1.55,1.5,1.6,0.7791,0.0009,-0.0009,0.064,-0.064,0.034,-0.034,0.036,-0.036
1.65,1.6,1.7,0.7878,0.0011,-0.0011,0.0658,-0.0658,0.034,-0.034,0.036,-0.036
1.75,1.7,1.8,0.8027,0.0012,-0.0012,0.0666,-0.0666,0.034,-0.034,0.036,-0.036
1.85,1.8,1.9,0.815,0.0013,-0.0013,0.0668,-0.0668,0.034,-0.034,0.036,-0.036
1.95,1.9,2.0,0.8287,0.0015,-0.0015,0.0673,-0.0673,0.034,-0.034,0.036,-0.036
2.1,2.0,2.2,0.8371,0.0012,-0.0012,0.0679,-0.0679,0.034,-0.034,0.036,-0.036
2.3,2.2,2.4,0.8517,0.0014,-0.0014,0.0692,-0.0692,0.034,-0.034,0.036,-0.036
2.5,2.4,2.6,0.8641,0.0018,-0.0018,0.07,-0.07,0.034,-0.034,0.036,-0.036
2.7,2.6,2.8,0.8711,0.002,-0.002,0.0704,-0.0704,0.034,-0.034,0.036,-0.036
2.9,2.8,3.0,0.8712,0.0026,-0.0026,0.0704,-0.0704,0.034,-0.034,0.036,-0.036
3.1,3.0,3.2,0.8743,0.0026,-0.0026,0.0707,-0.0707,0.034,-0.034,0.036,-0.036
3.3,3.2,3.4,0.876,0.0029,-0.0029,0.0707,-0.0707,0.034,-0.034,0.036,-0.036
3.5,3.4,3.6,0.8667,0.0033,-0.0033,0.0699,-0.0699,0.034,-0.034,0.036,-0.036
3.7,3.6,3.8,0.8627,0.0036,-0.0036,0.0695,-0.0695,0.034,-0.034,0.036,-0.036
3.9,3.8,4.0,0.8738,0.0041,-0.0041,0.0705,-0.0705,0.034,-0.034,0.036,-0.036
4.25,4.0,4.5,0.8811,0.0035,-0.0035,0.0711,-0.0711,0.034,-0.034,0.036,-0.036
4.75,4.5,5.0,0.8713,0.0043,-0.0043,0.0702,-0.0702,0.034,-0.034,0.036,-0.036
5.25,5.0,5.5,0.866,0.0051,-0.0051,0.074,-0.074,0.034,-0.034,0.036,-0.036
5.75,5.5,6.0,0.8594,0.0064,-0.0064,0.0726,-0.0726,0.034,-0.034,0.036,-0.036
6.25,6.0,6.5,0.8614,0.0079,-0.0079,0.0722,-0.0722,0.034,-0.034,0.036,-0.036
6.75,6.5,7.0,0.8388,0.0094,-0.0094,0.0697,-0.0697,0.034,-0.034,0.036,-0.036
7.5,7.0,8.0,0.8235,0.0085,-0.0085,0.0682,-0.0682,0.034,-0.034,0.036,-0.036
8.5,8.0,9.0,0.8204,0.0116,-0.0116,0.068,-0.068,0.034,-0.034,0.036,-0.036
9.5,9.0,10.0,0.8003,0.0151,-0.0151,0.0662,-0.0662,0.034,-0.034,0.036,-0.036
10.5,10.0,11.0,0.7934,0.018,-0.018,0.0658,-0.0658,0.034,-0.034,0.036,-0.036
11.5,11.0,12.0,0.7856,0.0221,-0.0221,0.0655,-0.0655,0.034,-0.034,0.036,-0.036
12.5,12.0,13.0,0.7824,0.0273,-0.0273,0.0638,-0.0638,0.034,-0.034,0.036,-0.036
13.5,13.0,14.0,0.7749,0.0327,-0.0327,0.0637,-0.0637,0.034,-0.034,0.036,-0.036
14.5,14.0,15.0,0.7494,0.0386,-0.0386,0.0628,-0.0628,0.034,-0.034,0.036,-0.036
15.5,15.0,16.0,0.8239,0.0481,-0.0481,0.0687,-0.0687,0.034,-0.034,0.036,-0.036
17.0,16.0,18.0,0.7213,0.0395,-0.0395,0.0612,-0.0612,0.034,-0.034,0.036,-0.036
19.0,18.0,20.0,0.7498,0.0548,-0.0548,0.0659,-0.0659,0.034,-0.034,0.036,-0.036
21.0,20.0,22.0,0.765,0.0693,-0.0693,0.0674,-0.0674,0.034,-0.034,0.036,-0.036
23.0,22.0,24.0,0.8472,0.0899,-0.0899,0.0756,-0.0756,0.034,-0.034,0.036,-0.036
26.0,24.0,28.0,0.7699,0.1627,-0.1627,0.0978,-0.0978,0.034,-0.034,0.036,-0.036
30.0,28.0,32.0,0.8044,0.2424,-0.2424,0.102,-0.102,0.034,-0.034,0.036,-0.036

%: $p_{T}$ (GeV/c),,,$Q_{pPb}$
'$p_{T}$ (GeV/c)','$p_{T}$ (GeV/c) LOW','$p_{T}$ (GeV/c) HIGH','(60-80%)','stat +','stat -','sys +','sys -','sys,Common syst. unc. on TpA +','sys,Common syst. unc. on TpA -','sys,Common syst. unc. on Normalization +','sys,Common syst. unc. on Normalization -'
0.175,0.15,0.2,0.6073,0.0005,-0.0005,0.057,-0.057,0.034,-0.034,0.036,-0.036
0.225,0.2,0.25,0.6036,0.0003,-0.0003,0.0472,-0.0472,0.034,-0.034,0.036,-0.036
0.275,0.25,0.3,0.6047,0.0003,-0.0003,0.0474,-0.0474,0.034,-0.034,0.036,-0.036
0.32499999999999996,0.3,0.35,0.6037,0.0003,-0.0003,0.0497,-0.0497,0.034,-0.034,0.036,-0.036
0.375,0.35,0.4,0.6024,0.0003,-0.0003,0.0516,-0.0516,0.034,-0.034,0.036,-0.036
0.42500000000000004,0.4,0.45,0.6038,0.0003,-0.0003,0.054,-0.054,0.034,-0.034,0.036,-0.036
0.475,0.45,0.5,0.6084,0.0004,-0.0004,0.0541,-0.0541,0.034,-0.034,0.036,-0.036
0.525,0.5,0.55,0.6148,0.0004,-0.0004,0.0536,-0.0536,0.034,-0.034,0.036,-0.036
0.575,0.55,0.6,0.6211,0.0004,-0.0004,0.053,-0.053,0.034,-0.034,0.036,-0.036
0.625,0.6,0.65,0.6263,0.0004,-0.0004,0.0517,-0.0517,0.034,-0.034,0.036,-0.036
0.675,0.65,0.7,0.6314,0.0005,-0.0005,0.052,-0.052,0.034,-0.034,0.036,-0.036
0.725,0.7,0.75,0.6376,0.0005,-0.0005,0.0524,-0.0524,0.034,-0.034,0.036,-0.036
0.775,0.75,0.8,0.6433,0.0005,-0.0005,0.0526,-0.0526,0.034,-0.034,0.036,-0.036
0.825,0.8,0.85,0.6479,0.0006,-0.0006,0.0528,-0.0528,0.034,-0.034,0.036,-0.036
0.875,0.85,0.9,0.6487,0.0006,-0.0006,0.0526,-0.0526,0.034,-0.034,0.036,-0.036
0.925,0.9,0.95,0.6506,0.0007,-0.0007,0.0526,-0.0526,0.034,-0.034,0.036,-0.036
0.975,0.95,1.0,0.65,0.0007,-0.0007,0.0524,-0.0524,0.034,-0.034,0.036,-0.036
1.05,1.0,1.1,0.6561,0.0005,-0.0005,0.0529,-0.0529,0.034,-0.034,0.036,-0.036
1.15,1.1,1.2,0.6609,0.0006,-0.0006,0.0537,-0.0537,0.034,-0.034,0.036,-0.036
1.25,1.2,1.3,0.6637,0.0007,-0.0007,0.0566,-0.0566,0.034,-0.034,0.036,-0.036
1.35,1.3,1.4,0.6666,0.0008,-0.0008,0.0567,-0.0567,0.034,-0.034,0.036,-0.036
1.45,1.4,1.5,0.6673,0.0009,-0.0009,0.054,-0.054,0.034,-0.034,0.036,-0.036
1.55,1.5,1.6,0.6671,0.001,-0.001,0.0538,-0.0538,0.034,-0.034,0.036,-0.036
1.65,1.6,1.7,0.666,0.0011,-0.0011,0.0546,-0.0546,0.034,-0.034,0.036,-0.036
1.75,1.7,1.8,0.6704,0.0012,-0.0012,0.0546,-0.0546,0.034,-0.034,0.036,-0.036
1.85,1.8,1.9,0.6719,0.0014,-0.0014,0.0541,-0.0541,0.034,-0.034,0.036,-0.036
1.95,1.9,2.0,0.6736,0.0015,-0.0015,0.0537,-0.0537,0.034,-0.034,0.036,-0.036
2.1,2.0,2.2,0.6714,0.0012,-0.0012,0.0535,-0.0535,0.034,-0.034,0.036,-0.036
2.3,2.2,2.4,0.6695,0.0014,-0.0014,0.0534,-0.0534,0.034,-0.034,0.036,-0.036
2.5,2.4,2.6,0.6722,0.0017,-0.0017,0.0535,-0.0535,0.034,-0.034,0.036,-0.036
2.7,2.6,2.8,0.6646,0.0019,-0.0019,0.0528,-0.0528,0.034,-0.034,0.036,-0.036
2.9,2.8,3.0,0.6603,0.0024,-0.0024,0.0524,-0.0524,0.034,-0.034,0.036,-0.036
3.1,3.0,3.2,0.6552,0.0025,-0.0025,0.052,-0.052,0.034,-0.034,0.036,-0.036
3.3,3.2,3.4,0.65,0.0028,-0.0028,0.0516,-0.0516,0.034,-0.034,0.036,-0.036
3.5,3.4,3.6,0.6407,0.0032,-0.0032,0.0508,-0.0508,0.034,-0.034,0.036,-0.036
3.7,3.6,3.8,0.638,0.0036,-0.0036,0.0505,-0.0505,0.034,-0.034,0.036,-0.036
3.9,3.8,4.0,0.6403,0.0041,-0.0041,0.0507,-0.0507,0.034,-0.034,0.036,-0.036
4.25,4.0,4.5,0.641,0.0033,-0.0033,0.0508,-0.0508,0.034,-0.034,0.036,-0.036
4.75,4.5,5.0,0.6282,0.0041,-0.0041,0.0497,-0.0497,0.034,-0.034,0.036,-0.036
5.25,5.0,5.5,0.6289,0.0051,-0.0051,0.0528,-0.0528,0.034,-0.034,0.036,-0.036
5.75,5.5,6.0,0.6247,0.0064,-0.0064,0.0519,-0.0519,0.034,-0.034,0.036,-0.036
6.25,6.0,6.5,0.6158,0.0078,-0.0078,0.0507,-0.0507,0.034,-0.034,0.036,-0.036
6.75,6.5,7.0,0.5925,0.0093,-0.0093,0.0484,-0.0484,0.034,-0.034,0.036,-0.036
7.5,7.0,8.0,0.579,0.0084,-0.0084,0.0471,-0.0471,0.034,-0.034,0.036,-0.036
8.5,8.0,9.0,0.6015,0.0118,-0.0118,0.049,-0.049,0.034,-0.034,0.036,-0.036
9.5,9.0,10.0,0.5486,0.0148,-0.0148,0.0446,-0.0446,0.034,-0.034,0.036,-0.036
10.5,10.0,11.0,0.5553,0.0186,-0.0186,0.0453,-0.0453,0.034,-0.034,0.036,-0.036
11.5,11.0,12.0,0.4942,0.0218,-0.0218,0.0405,-0.0405,0.034,-0.034,0.036,-0.036
12.5,12.0,13.0,0.49,0.027,-0.027,0.0392,-0.0392,0.034,-0.034,0.036,-0.036
13.5,13.0,14.0,0.5108,0.0334,-0.0334,0.0413,-0.0413,0.034,-0.034,0.036,-0.036
14.5,14.0,15.0,0.584,0.0434,-0.0434,0.0481,-0.0481,0.034,-0.034,0.036,-0.036
15.5,15.0,16.0,0.517,0.0479,-0.0479,0.0423,-0.0423,0.034,-0.034,0.036,-0.036
17.0,16.0,18.0,0.4241,0.0383,-0.0383,0.0353,-0.0353,0.034,-0.034,0.036,-0.036
19.0,18.0,20.0,0.4356,0.0528,-0.0528,0.0376,-0.0376,0.034,-0.034,0.036,-0.036
21.0,20.0,22.0,0.4179,0.0657,-0.0657,0.0362,-0.0362,0.034,-0.034,0.036,-0.036
23.0,22.0,24.0,0.5938,0.0987,-0.0987,0.0521,-0.0521,0.034,-0.034,0.036,-0.036
26.0,24.0,28.0,0.3925,0.1546,-0.1546,0.048,-0.048,0.034,-0.034,0.036,-0.036
30.0,28.0,32.0,0.3206,0.2033,-0.2033,0.0393,-0.0393,0.034,-0.034,0.036,-0.036

%: $p_{T}$ (GeV/c),,,$Q_{pPb}$
'$p_{T}$ (GeV/c)','$p_{T}$ (GeV/c) LOW','$p_{T}$ (GeV/c) HIGH','(80-100%)','stat +','stat -','sys +','sys -','sys,Common syst. unc. on TpA +','sys,Common syst. unc. on TpA -','sys,Common syst. unc. on Normalization +','sys,Common syst. unc. on Normalization -'
0.175,0.15,0.2,0.3772,0.0004,-0.0004,0.0363,-0.0363,0.034,-0.034,0.036,-0.036
0.225,0.2,0.25,0.3879,0.0003,-0.0003,0.0312,-0.0312,0.034,-0.034,0.036,-0.036
0.275,0.25,0.3,0.3968,0.0003,-0.0003,0.032,-0.032,0.034,-0.034,0.036,-0.036
0.32499999999999996,0.3,0.35,0.3986,0.0003,-0.0003,0.0337,-0.0337,0.034,-0.034,0.036,-0.036
0.375,0.35,0.4,0.3962,0.0003,-0.0003,0.0349,-0.0349,0.034,-0.034,0.036,-0.036
0.42500000000000004,0.4,0.45,0.392,0.0003,-0.0003,0.036,-0.036,0.034,-0.034,0.036,-0.036
0.475,0.45,0.5,0.3882,0.0003,-0.0003,0.0354,-0.0354,0.034,-0.034,0.036,-0.036
0.525,0.5,0.55,0.3833,0.0003,-0.0003,0.0343,-0.0343,0.034,-0.034,0.036,-0.036
0.575,0.55,0.6,0.377,0.0004,-0.0004,0.033,-0.033,0.034,-0.034,0.036,-0.036
0.625,0.6,0.65,0.3705,0.0004,-0.0004,0.0314,-0.0314,0.034,-0.034,0.036,-0.036
0.675,0.65,0.7,0.3624,0.0004,-0.0004,0.0306,-0.0306,0.034,-0.034,0.036,-0.036
0.725,0.7,0.75,0.3549,0.0004,-0.0004,0.0299,-0.0299,0.034,-0.034,0.036,-0.036
0.775,0.75,0.8,0.3476,0.0005,-0.0005,0.0292,-0.0292,0.034,-0.034,0.036,-0.036
0.825,0.8,0.85,0.3399,0.0005,-0.0005,0.0285,-0.0285,0.034,-0.034,0.036,-0.036
0.875,0.85,0.9,0.3322,0.0005,-0.0005,0.0277,-0.0277,0.034,-0.034,0.036,-0.036
0.925,0.9,0.95,0.3219,0.0005,-0.0005,0.0267,-0.0267,0.034,-0.034,0.036,-0.036
0.975,0.95,1.0,0.3139,0.0006,-0.0006,0.026,-0.026,0.034,-0.034,0.036,-0.036
1.05,1.0,1.1,0.3036,0.0004,-0.0004,0.0251,-0.0251,0.034,-0.034,0.036,-0.036
1.15,1.1,1.2,0.292,0.0005,-0.0005,0.0243,-0.0243,0.034,-0.034,0.036,-0.036
1.25,1.2,1.3,0.2788,0.0005,-0.0005,0.0244,-0.0244,0.034,-0.034,0.036,-0.036
1.35,1.3,1.4,0.2696,0.0006,-0.0006,0.0235,-0.0235,0.034,-0.034,0.036,-0.036
1.45,1.4,1.5,0.2601,0.0006,-0.0006,0.0216,-0.0216,0.034,-0.034,0.036,-0.036
1.55,1.5,1.6,0.2499,0.0007,-0.0007,0.0207,-0.0207,0.034,-0.034,0.036,-0.036
1.65,1.6,1.7,0.2408,0.0007,-0.0007,0.0202,-0.0202,0.034,-0.034,0.036,-0.036
1.75,1.7,1.8,0.2374,0.0008,-0.0008,0.0198,-0.0198,0.034,-0.034,0.036,-0.036
1.85,1.8,1.9,0.2301,0.0009,-0.0009,0.019,-0.019,0.034,-0.034,0.036,-0.036
1.95,1.9,2.0,0.2272,0.001,-0.001,0.0186,-0.0186,0.034,-0.034,0.036,-0.036
2.1,2.0,2.2,0.2205,0.0008,-0.0008,0.018,-0.018,0.034,-0.034,0.036,-0.036
2.3,2.2,2.4,0.2114,0.0009,-0.0009,0.0173,-0.0173,0.034,-0.034,0.036,-0.036
2.5,2.4,2.6,0.2021,0.001,-0.001,0.0165,-0.0165,0.034,-0.034,0.036,-0.036
2.7,2.6,2.8,0.1962,0.0012,-0.0012,0.016,-0.016,0.034,-0.034,0.036,-0.036
2.9,2.8,3.0,0.1916,0.0014,-0.0014,0.0156,-0.0156,0.034,-0.034,0.036,-0.036
3.1,3.0,3.2,0.1861,0.0015,-0.0015,0.0151,-0.0151,0.034,-0.034,0.036,-0.036
3.3,3.2,3.4,0.1839,0.0017,-0.0017,0.015,-0.015,0.034,-0.034,0.036,-0.036
3.5,3.4,3.6,0.1752,0.0019,-0.0019,0.0142,-0.0142,0.034,-0.034,0.036,-0.036
3.7,3.6,3.8,0.1705,0.0022,-0.0022,0.0138,-0.0138,0.034,-0.034,0.036,-0.036
3.9,3.8,4.0,0.1695,0.0025,-0.0025,0.0138,-0.0138,0.034,-0.034,0.036,-0.036
4.25,4.0,4.5,0.1701,0.0019,-0.0019,0.0138,-0.0138,0.034,-0.034,0.036,-0.036
4.75,4.5,5.0,0.1619,0.0024,-0.0024,0.0131,-0.0131,0.034,-0.034,0.036,-0.036
5.25,5.0,5.5,0.1566,0.0031,-0.0031,0.0135,-0.0135,0.034,-0.034,0.036,-0.036
5.75,5.5,6.0,0.1431,0.0037,-0.0037,0.0122,-0.0122,0.034,-0.034,0.036,-0.036
6.25,6.0,6.5,0.1427,0.0045,-0.0045,0.012,-0.012,0.034,-0.034,0.036,-0.036
6.75,6.5,7.0,0.1461,0.0055,-0.0055,0.0122,-0.0122,0.034,-0.034,0.036,-0.036
7.5,7.0,8.0,0.1343,0.0048,-0.0048,0.0112,-0.0112,0.034,-0.034,0.036,-0.036
8.5,8.0,9.0,0.1222,0.0064,-0.0064,0.0102,-0.0102,0.034,-0.034,0.036,-0.036
9.5,9.0,10.0,0.1142,0.0081,-0.0081,0.0095,-0.0095,0.034,-0.034,0.036,-0.036
10.5,10.0,11.0,0.11,0.0103,-0.0103,0.0092,-0.0092,0.034,-0.034,0.036,-0.036
11.5,11.0,12.0,0.131,0.0141,-0.0141,0.011,-0.011,0.034,-0.034,0.036,-0.036
12.5,12.0,13.0,0.116,0.0167,-0.0167,0.0095,-0.0095,0.034,-0.034,0.036,-0.036
13.5,13.0,14.0,0.1076,0.0194,-0.0194,0.0089,-0.0089,0.034,-0.034,0.036,-0.036
14.5,14.0,15.0,0.1174,0.0246,-0.0246,0.0099,-0.0099,0.034,-0.034,0.036,-0.036
15.5,15.0,16.0,0.0638,0.0213,-0.0213,0.0054,-0.0054,0.034,-0.034,0.036,-0.036
17.0,16.0,18.0,0.0896,0.0225,-0.0225,0.0076,-0.0076,0.034,-0.034,0.036,-0.036
19.0,18.0,20.0,0.0831,0.0295,-0.0295,0.0074,-0.0074,0.034,-0.034,0.036,-0.036
21.0,20.0,22.0,0.0853,0.0382,-0.0382,0.0076,-0.0076,0.034,-0.034,0.036,-0.036
23.0,22.0,24.0,0.0552,0.0391,-0.0391,0.005,-0.005,0.034,-0.034,0.036,-0.036
26.0,24.0,28.0,0.102,0.1022,-0.1022,0.014,-0.014,0.034,-0.034,0.036,-0.036
30.0,28.0,32.0,0.2165,0.2169,-0.2169,0.0293,-0.0293,0.034,-0.034,0.036,-0.036

