#pT	dN/(2pi dy pT dpT)	err(dN/(2pi dy pT dpT))	v1{SP}	v1{SP}_err	v2{SP}	v2{SP}_err	v3{SP}	v3{SP}_err	v4{SP}	v4{SP}_err	v5{SP}	v5{SP}_err	v6{SP}	v6{SP}_err
1.0978922813	0.2151542907	0.0081381679	-0.0001128968	0.0002251572	0.0373582982	0.0097911474	0.0031692665	0.0013044358	0.0003745916	0.000109572	0.0001747067	0.0001407768	3.8729388394E-05	4.898131574E-05
1.1977573414	0.1501689666	0.0059412485	-0.000729935	0.0004573048	0.0426176123	0.0114742828	0.0039435357	0.0015786451	0.0005118865	0.0002055198	-4.3883199113E-06	0.0001189204	-6.6552323706E-05	5.7600342455E-05
1.2977804614	0.1064536017	0.0044035094	-0.0016302629	0.0008354307	0.0435415259	0.0116188454	0.004120641	0.0016484685	0.0005622571	0.0002763655	0.0001417513	0.0001101484	3.6816826045E-05	5.6682520194E-05
1.3978069605	0.074742652	0.0032229629	-0.0020141594	0.001039421	0.0471148004	0.0125973588	0.0046555632	0.0018749877	0.0005520709	0.0002122521	-9.1141738579E-05	0.0001054382	1.3580582939E-05	8.0989053757E-05
1.4976809021	0.0532301769	0.002411587	-0.0034195607	0.0017161872	0.0476777771	0.0128258711	0.0052063751	0.002147554	0.0004217204	0.0001913931	0.0003170216	0.0002145705	0.0001179223	8.5649511049E-05
1.5975965054	0.0383614122	0.0017922268	-0.0042199002	0.0021314127	0.0468816828	0.0126765752	0.0043748653	0.0018410729	0.000778103	0.0002514099	0.000269715	0.0001811942	0.0002758947	0.000119163
1.6975868564	0.0271421043	0.001310962	-0.0041756809	0.0021018393	0.0555333153	0.0156733148	0.004830437	0.0020304289	0.0009108837	0.0003483215	0.0001297641	0.0001599727	-3.3321367255E-05	0.0001129465
1.7977301574	0.0196695902	0.0009949328	-0.0057842473	0.0028812838	0.0538199977	0.0150748629	0.0053341234	0.0022746216	0.0011795134	0.0004495372	0.0002810407	0.0002244528	-3.747846108E-05	0.0001107442
1.8976928357	0.0142104234	0.0007447583	-0.0061397488	0.0031561635	0.0584270744	0.0166931847	0.0055353134	0.0023583689	0.0008058887	0.0004199705	0.0001829115	0.0002099746	0.0001168501	0.000143644
1.9976954709	0.0104437202	0.0005859084	-0.0075691365	0.0037945937	0.055154088	0.0162701012	0.0056505908	0.0024453637	0.0009292112	0.0003030172	0.0003935101	0.0003193709	-0.0001219417	0.0001747654
2.0978546951	0.0075192833	0.0004326208	-0.0075477349	0.0038689376	0.0597205536	0.016791124	0.0048003394	0.002249793	0.0002646043	0.0002798653	0.0001728552	0.0002494163	-2.7987583021E-05	0.0001620843
2.1972092415	0.0054098382	0.00032385	-0.0091812029	0.0047111988	0.0549058404	0.0165529407	0.0096221478	0.0042132669	0.0009120565	0.0004008721	4.4929125054E-05	0.0002884643	-7.4977692655E-05	0.000213576
2.2979033988	0.0039913382	0.0002462084	-0.0099859668	0.0050392819	0.061704694	0.0193473092	0.0039172245	0.0022637697	0.0011578644	0.0004311067	5.0950661544E-06	0.0003989143	0.0002405068	0.0002742439
2.3973181421	0.0030021713	0.0001967425	-0.0077337076	0.0041375531	0.0498254683	0.0150276217	0.0053830961	0.0028027719	-8.9870291802E-05	0.0004588124	0.0004037146	0.0006539353	0.0004324473	0.0002615642
2.4984211774	0.0021737836	0.0001537289	-0.0105055899	0.00538212	0.0665225235	0.0218339896	0.0142601833	0.006144903	0.0001001357	0.0006815139	0.0003071222	0.000471563	1.0287199807E-05	0.0002965041
2.5976702171	0.0015963112	0.000115142	-0.0101711862	0.0053016548	0.0608870191	0.0189975797	0.0109503716	0.005905964	0.0007989634	0.0006960268	0.0006024291	0.0005505533	0.0005724923	0.000333024
2.6967831358	0.001182841	8.9793159082E-05	-0.0156579575	0.008548701	0.0737244168	0.0229991302	0.0079708827	0.0042346788	0.0011937447	0.001318569	-0.0003627392	0.0005233811	0.0002904182	0.0003840329
2.7971955013	0.0008655663	6.7656121185E-05	-0.0156415673	0.008293986	0.0801362776	0.0256442259	0.0039129616	0.0034795059	0.0012325908	0.0012878292	-0.0005091225	0.0008656627	0.0002874051	0.0004853976
2.8983722366	0.0006270969	4.8457145268E-05	-0.0140720881	0.0072972572	0.0813202125	0.0256566536	0.007730495	0.0040965494	0.0017234032	0.0008223136	0.0011768893	0.0013188443	5.5516620232E-05	0.0004776715
2.9968862683	0.0004502334	4.0523611582E-05	-0.0168546883	0.0092974423	0.0756808992	0.0271204241	0.0039360813	0.003819468	0.001177553	0.0015461571	0.0004212184	0.0008252317	0.0011265692	0.0007315135
3.0961194947	0.0003510028	2.9898067931E-05	-0.0112228067	0.0061177558	0.074195394	0.0260462234	0.0066081257	0.005557808	0.0033039856	0.0013237784	0.0014422553	0.0011294733	0.0009000083	0.0005946506
3.1983086056	0.0002567114	2.435656628E-05	-0.0171563563	0.0091562546	0.0817669795	0.0327843765	0.0093693666	0.0066205198	0.0017543138	0.0013643059	-0.0004094014	0.0011299764	0.0002855956	0.000692573
3.2984409405	0.0001989967	2.1157278075E-05	-0.0210703093	0.011376053	0.0792624405	0.0269467605	0.0130552499	0.0078984954	0.0021427538	0.0022529813	0.0001716973	0.0016232933	0.0010361743	0.0007055667
3.3980270138	0.0001346179	1.4761589191E-05	-0.0201626417	0.0112665753	0.0693674533	0.0295394071	0.0056898253	0.0089200339	-0.0028143477	0.0019848326	0.0025436056	0.0029722123	-0.0001986968	0.0008713196
3.4972097247	9.4810670277E-05	1.0447925634E-05	-0.0186016431	0.0107701619	0.0772679867	0.0304889758	0.0251415749	0.0150017498	0.0007202364	0.0020499937	0.0004670828	0.0019446571	-0.0009696665	0.0010888729
3.5975644338	6.771372943E-05	8.1111614967E-06	-0.0152171977	0.0090186977	0.1112357884	0.0452095388	0.0019647425	0.0087129907	0.0022858243	0.002137956	0.0035335715	0.0031768374	-0.0010482817	0.0013356917
3.6803917132	3.9346177191E-05	6.1259420188E-06	-0.0403158824	0.0261142605	0.0589787741	0.0304742754	-0.0044704468	0.011946189	-0.0033798891	0.0023222731	-0.0011457931	0.0038910917	0.0024636884	0.0018709174
3.7923086085	1.2133554774E-05	2.2008741863E-06	-0.0144557323	0.0163962121	0.1569737559	0.0805883741	-0.001881783	0.0208557161	-0.0052212276	0.0062301533	-0.0016780363	0.004919917	0.0001101785	0.002109168
3.9002791717	1.0409703773E-05	2.0372010955E-06	-0.0167549052	0.0148951965	0.1412386295	0.0858505321	0.0035854352	0.0169308078	0.0119533447	0.0093077418	0.0077599588	0.0060011555	-0.0015692997	0.0036048789
3.9926404192	8.474081171E-06	1.9155794922E-06	0.0164417663	0.0203407945	0.1806423266	0.0938032652	0.0603866411	0.0397430093	-0.004338474	0.0052425413	-0.0023597779	0.0071632415	-0.0012893223	0.0032397204
